COURSE_CODE,SESSION,MATNO,SCORE
MEE511,2009,ENG9702355,51
MEE521,2009,ENG9702355,60
MEE581,2009,ENG9702355,60
ENS211,2008,ENG9702355,42
MEE211,2008,ENG9702355,60
MEE311,2008,ENG9702355,47
MEE321,2008,ENG9702355,10
PRE311,2008,ENG9702355,25
EMA481,2008,ENG9702355,50
MEE411,2008,ENG9702355,60
MEE431,2008,ENG9702355,51
MEE441,2008,ENG9702355,66
MEE451,2008,ENG9702355,48
MEE471,2008,ENG9702355,41
ECP281,2008,ENG9792233,40
PRE212,2008,ENG9801105,64
ELA202,2008,ENG9801105,45
MEE411,2008,ENG9801105,58
MEE451,2008,ENG9801105,60
ELA401,2008,ENG9801105,45
MEE321,2007,ENG9801105,22
EEE318,2007,ENG9801105,40
MEE321,2007,ENG9801105,22
EEE318,2007,ENG9801105,40
CHM122,2008,ENG9801105,27
MEE321,2007,ENG9801105,22
EEE318,2007,ENG9801105,40
PHY113,2006,ENG9801105,48
EEE317,2007,ENG9801123,22
EMA381,2007,ENG9801123,44
MEE361,2007,ENG9801123,41
PRE311,2007,ENG9801123,28
EEE317,2007,ENG9801123,22
EMA381,2007,ENG9801123,44
MEE361,2007,ENG9801123,41
PRE311,2007,ENG9801123,28
ENS211,2007,ENG9801123,40
EEE317,2007,ENG9801123,22
EMA381,2007,ENG9801123,44
MEE361,2007,ENG9801123,41
PRE311,2007,ENG9801123,28
CHM124,2006,ENG9801125,57
MEE451,2008,ENG9801148,40
ELA401,2008,ENG9801148,55
ENS211,2008,ENG9804057,32
EMA381,2008,ENG9804057,58
MEE311,2008,ENG9804057,40
MEE361,2008,ENG9804057,41
PRE311,2008,ENG9804057,38
EMA481,2008,ENG9804057,76
MEE411,2008,ENG9804057,51
MEE421,2008,ENG9804057,48
MEE451,2008,ENG9804057,51
EEE318,2007,ENG9804057,40
MEE322,2007,ENG9804057,34
MEE332,2007,ENG9804057,27
MEE352,2007,ENG9804057,19
EEE318,2007,ENG9804057,40
MEE322,2007,ENG9804057,34
MEE332,2007,ENG9804057,27
MEE352,2007,ENG9804057,19
PRE212,2007,ENG9804057,57
EEE318,2007,ENG9804057,40
MEE322,2007,ENG9804057,34
MEE332,2007,ENG9804057,27
MEE352,2007,ENG9804057,19
MEE451,2008,ENG9804071,22
EEE211,2007,ENG9804071,63
ENS211,2007,ENG9804071,48
CHM124,2007,ENG9804071,21
MEE431,2008,ENG9808801,21
EMA382,2007,ENG9808801,63
MEE342,2007,ENG9808801,25
MEE352,2007,ENG9808801,1
EMA382,2007,ENG9808801,63
MEE342,2007,ENG9808801,25
MEE352,2007,ENG9808801,1
MEE222,2007,ENG9808801,13
EMA382,2007,ENG9808801,63
MEE342,2007,ENG9808801,25
MEE352,2007,ENG9808801,1
CVE311,2007,ENG9808806,16
EEE317,2007,ENG9808806,28
MEE311,2007,ENG9808806,33
MEE351,2007,ENG9808806,40
CVE311,2007,ENG9808806,16
EEE317,2007,ENG9808806,28
MEE311,2007,ENG9808806,33
MEE351,2007,ENG9808806,40
CHM113,2007,ENG9808806,41
CVE311,2007,ENG9808806,16
EEE317,2007,ENG9808806,28
MEE311,2007,ENG9808806,33
MEE351,2007,ENG9808806,40
MTH125,2006,ENG9808806,25
MEE221,2008,ENG9900657,40
ELA201,2008,ENG9900657,51
ELA202,2008,ENG9900657,43
MEE321,2008,ENG9900657,40
PRE311,2008,ENG9900657,28
ELA301,2008,ENG9900657,16
EEE318,2008,ENG9900657,40
MEE342,2008,ENG9900657,50
MEE352,2008,ENG9900657,65
ELA302,2008,ENG9900657,51
MEE411,2008,ENG9900657,40
MEE431,2008,ENG9900657,40
MEE451,2008,ENG9900657,40
MEE322,2008,ENG9900662,63
MEE311,2008,ENG9900665,50
MEE321,2008,ENG9900665,40
PRE311,2008,ENG9900665,57
MEE312,2008,ENG9900665,62
MEE332,2008,ENG9900665,46
MEE352,2008,ENG9900665,40
ELA302,2008,ENG9900665,46
EMA481,2008,ENG9900665,64
MEE411,2008,ENG9900665,40
MEE431,2008,ENG9900665,40
MEE451,2008,ENG9900665,44
MEE471,2008,ENG9900665,46
ELA401,2008,ENG9900665,55
CED300,2008,ENG9900665,59
PRE311,2007,ENG9900671,53
PRE311,2007,ENG9900671,53
ENS211,2007,ENG9900671,44
PRE311,2007,ENG9900671,53
CHM111,2008,ENG9900672,54
ELA201,2008,ENG9900672,62
EMA382,2008,ENG9900672,55
MEE352,2008,ENG9900672,64
ELA302,2008,ENG9900672,49
EMA481,2008,ENG9900672,62
CHM122,2006,ENG9900682,29
MEE321,2007,ENG9900704,34
MEE352,2007,ENG9900704,40
MEE321,2007,ENG9900704,34
MEE352,2007,ENG9900704,40
MEE321,2007,ENG9900704,34
MEE352,2007,ENG9900704,40
CHE222,2007,ENG9900704,68
EMA481,2008,ENG9900713,72
CHM124,2006,ENG9900713,46
MEE372,2007,ENG9902795,55
MEE372,2007,ENG9902795,55
MEE372,2007,ENG9902795,55
MEE222,2008,ENG9903744,0
EMA382,2008,ENG9903752,56
MEE332,2008,ENG9903752,45
MEE332,2008,ENG9903753,45
MEE362,2008,ENG9903753,26
MEE471,2008,ENG9903753,52
EEE318,2007,ENG9903756,51
MEE332,2007,ENG9903756,25
MEE352,2007,ENG9903756,16
MEE362,2007,ENG9903756,50
EEE318,2007,ENG9903756,51
MEE332,2007,ENG9903756,25
MEE352,2007,ENG9903756,16
MEE362,2007,ENG9903756,50
ELA201,2007,ENG9903756,52
ELA202,2007,ENG9903756,22
ENS211,2007,ENG9903756,46
EEE318,2007,ENG9903756,51
MEE332,2007,ENG9903756,25
MEE352,2007,ENG9903756,16
MEE362,2007,ENG9903756,50
MEE312,2007,ENG9909069,6
MEE312,2007,ENG9909069,6
MTH125,2006,ENG9909096,15
ELA301,2016,GEN1406996,50
ENS211,2015,PSC1305471,52
ELA201,2016,PSC1506636,57
ELA201,2016,PSC1506667,58
ENS211,2015,PSI1406165,18
CED300,2016,ENG1403806,57
ELA401,2016,ENG1403806,55
EMA381,2016,ENG1403806,50
EMA481,2016,ENG1403806,45
MEE361,2016,ENG1403806,64
MEE411,2016,ENG1403806,55
MEE421,2016,ENG1403806,57
MEE431,2016,ENG1403806,54
MEE441,2016,ENG1403806,56
MEE451,2016,ENG1403806,59
MEE461,2016,ENG1403806,61
MEE471,2016,ENG1403806,52
ELA401,2016,ENG1203126,54
EMA481,2016,ENG1203126,62
MEE321,2016,ENG1203126,61
MEE411,2016,ENG1203126,43
MEE511,2016,ENG1203126,62
MEE571,2016,ENG1203126,31
PRE571,2016,ENG1203126,51
GST111,2015,ENG1504166,82
GST112,2015,ENG1504166,92
CED300,2016,ENG1203117,60
ELA401,2016,ENG1203117,53
EMA481,2016,ENG1203117,31
MEE411,2016,ENG1203117,53
MEE421,2016,ENG1203117,45
MEE431,2016,ENG1203117,55
MEE441,2016,ENG1203117,45
MEE451,2016,ENG1203117,29
MEE461,2016,ENG1203117,34
MEE471,2016,ENG1203117,21
CED300,2016,ENG1203106,49
EEE317,2016,ENG1203106,40
ELA401,2016,ENG1203106,55
EMA381,2016,ENG1203106,20
EMA481,2016,ENG1203106,18
MEE221,2016,ENG1203106,29
MEE351,2016,ENG1203106,40
MEE361,2016,ENG1203106,61
MEE431,2016,ENG1203106,50
MEE441,2016,ENG1203106,35
MEE451,2016,ENG1203106,48
MEE471,2016,ENG1203106,29
PRE311,2016,ENG1203106,63
CED300,2016,ENG1203096,48
EEE211,2016,ENG1203096,45
ELA401,2016,ENG1203096,49
EMA481,2016,ENG1203096,40
MEE411,2016,ENG1203096,46
MEE421,2016,ENG1203096,50
MEE431,2016,ENG1203096,30
MEE441,2016,ENG1203096,40
MEE451,2016,ENG1203096,30
MEE461,2016,ENG1203096,35
MEE471,2016,ENG1203096,50
CVE211,2016,ENG1507774,50
ECP281,2016,ENG1507774,33
EEE211,2016,ENG1507774,45
ELA201,2016,ENG1507774,30
EMA281,2016,ENG1507774,19
ENS211,2016,ENG1507774,45
MEE211,2016,ENG1507774,66
MEE221,2016,ENG1507774,28
MTH110,2016,ENG1507774,35
CVE211,2016,ENG1507785,46
EEE211,2016,ENG1507785,47
EMA281,2016,ENG1507785,13
GST112,2016,ENG1507785,54
MEE221,2016,ENG1507785,35
MEE311,2016,ENG1507785,43
MEE321,2016,ENG1507785,37
PRE311,2016,ENG1507785,60
MEE421,2016,ENG1203104,12
MEE471,2016,ENG1203104,40
MEE511,2016,ENG1203104,64
MEE521,2016,ENG1203104,40
MEE531,2016,ENG1203104,48
MEE551,2016,ENG1203104,33
MEE571,2016,ENG1203104,33
PRE571,2016,ENG1203104,52
EMA481,2016,ENG1303647,37
MEE441,2016,ENG1303647,51
MEE451,2016,ENG1303647,57
MEE471,2016,ENG1303647,45
PRE211,2016,ENG1303647,55
PRE311,2016,ENG1303647,64
PRE571,2016,ENG1303647,32
CED300,2016,ENG1303626,58
ELA401,2016,ENG1303626,49
EMA481,2016,ENG1303626,36
MEE321,2016,ENG1303626,17
MEE361,2016,ENG1303626,39
MEE411,2016,ENG1303626,46
MEE421,2016,ENG1303626,45
MEE431,2016,ENG1303626,34
MEE441,2016,ENG1303626,51
MEE461,2016,ENG1303626,38
MEE471,2016,ENG1303626,45
ELA301,2016,ENG1303646,15
EMA381,2016,ENG1303646,24
EMA481,2016,ENG1303646,45
MEE321,2016,ENG1303646,30
MEE351,2016,ENG1303646,50
MEE361,2016,ENG1303646,37
MEE411,2016,ENG1303646,33
MEE441,2016,ENG1303646,54
MEE471,2016,ENG1303646,46
CED300,2016,ENG1407358,70
ELA401,2016,ENG1407358,56
EMA381,2016,ENG1407358,65
EMA481,2016,ENG1407358,45
MEE361,2016,ENG1407358,47
MEE411,2016,ENG1407358,52
MEE421,2016,ENG1407358,46
MEE431,2016,ENG1407358,56
MEE441,2016,ENG1407358,50
MEE451,2016,ENG1407358,34
MEE461,2016,ENG1407358,43
MEE471,2016,ENG1407358,50
CED300,2016,ENG1203076,55
EEE317,2016,ENG1203076,40
ELA401,2016,ENG1203076,55
EMA481,2016,ENG1203076,29
MEE311,2016,ENG1203076,49
MEE361,2016,ENG1203076,40
MEE411,2016,ENG1203076,58
MEE421,2016,ENG1203076,51
MEE441,2016,ENG1203076,51
MEE451,2016,ENG1203076,47
MEE461,2016,ENG1203076,41
MEE471,2016,ENG1203076,40
CED300,2016,ENG1002557,56
MEE551,2016,ENG1002557,15
MEE571,2016,ENG1002557,7
MEE581,2016,ENG1002557,12
PRE571,2016,ENG1002557,36
CED300,2016,ENG1303679,60
ELA401,2016,ENG1303679,55
EMA481,2016,ENG1303679,23
MEE311,2016,ENG1303679,35
MEE321,2016,ENG1303679,33
MEE351,2016,ENG1303679,50
MEE361,2016,ENG1303679,38
MEE411,2016,ENG1303679,46
MEE421,2016,ENG1303679,45
MEE451,2016,ENG1303679,45
PRE311,2016,ENG1303679,63
CED300,2016,ENG1406985,50
EMA481,2016,ENG1406985,51
MEE411,2016,ENG1406985,31
MEE421,2016,ENG1406985,53
MEE431,2016,ENG1406985,50
MEE441,2016,ENG1406985,54
MEE451,2016,ENG1406985,55
MEE461,2016,ENG1406985,50
MEE471,2016,ENG1406985,46
ELA401,2016,ENG1406992,48
ELA401,2016,ENG1406985,61
UBT400,2016,ENG1303651,77
CHM111,2015,ENG1504166,62
CHM113,2015,ENG1504166,64
MTH110,2015,ENG1504166,59
MTH112,2015,ENG1504166,55
PHY111,2015,ENG1504166,56
PHY113,2015,ENG1504166,50
GST121,2015,ENG1504166,60
GST122,2015,ENG1504166,74
GST123,2015,ENG1504166,74
CHM122,2015,ENG1504166,51
CHM124,2015,ENG1504166,57
MTH123,2015,ENG1504166,54
MTH125,2015,ENG1504166,52
PHY109,2015,ENG1504166,74
PHY124,2015,ENG1504166,68
GST111,2016,ENG1609285,72
GST112,2016,ENG1609285,68
CVE211,2016,ENG1609285,69
EEE211,2016,ENG1609285,61
EMA281,2016,ENG1609285,62
ENS211,2016,ENG1609285,54
MEE211,2016,ENG1609285,71
MEE221,2016,ENG1609285,54
PRE211,2016,ENG1609285,69
ELA201,2016,ENG1609285,63
CHE222,2016,ENG1609285,63
EEE212,2016,ENG1609285,70
EMA282,2016,ENG1609285,74
MEE222,2016,ENG1609285,74
ELA202,2016,ENG1609285,50
EMA282,2016,ENG1507774,56
ELA202,2016,ENG1507776,50
PRE211,2016,ENG1604219,69
CVE211,2016,ENG1604219,45
ELA202,2016,ENG1604219,48
ELA202,2016,ENG1508357,57
ELA301,2016,ENG1403805,57
ELA302,2016,ENG1403805,71
CHM122,2016,ENG1406998,60
MEE501,2016,ENG1203057,60
MEE502,2016,ENG1203057,60
MEE571,2016,ENG1203057,0
PRE571,2016,ENG1203057,47
MEE461,2016,ENG1203057,46
MEE552,2016,ENG1203057,40
MEE505,2016,ENG1203057,13
MEE521,2016,ENG1203057,71
MEE471,2015,ENG1203057,50
ELA301,2014,ENG1203057,50
UBT400,2015,ENG1203057,71
MEE342,2014,ENG1203057,50
MEE352,2014,ENG1203057,52
MEE362,2014,ENG1203057,50
EEE318,2014,ENG1203057,56
MEE332,2014,ENG1203057,52
ELA302,2014,ENG1203057,43
MEE322,2014,ENG1203057,54
MEE372,2014,ENG1203057,71
MEE211,2014,ENG1203057,72
EMA381,2015,ENG1203057,56
MEE311,2014,ENG1203057,77
EMA282,2013,ENG1203057,65
EMA281,2013,ENG1203057,64
EMA481,2015,ENG1203057,64
EMA382,2014,ENG1203057,71
MEE312,2014,ENG1203057,70
MEE411,2015,ENG1203057,40
MEE451,2015,ENG1203057,41
CED300,2015,ENG1203057,43
ELA202,2013,ENG1203057,40
MEE222,2013,ENG1203057,85
MEE212,2013,ENG1203057,83
CHE222,2013,ENG1203057,49
CHM122,2012,ENG1203057,73
GST111,2012,ENG1203057,54
GST112,2012,ENG1203057,66
CHM111,2012,ENG1203057,85
CHM113,2012,ENG1203057,72
MTH110,2012,ENG1203057,68
MTH112,2012,ENG1203057,63
PHY111,2012,ENG1203057,70
PHY113,2012,ENG1203057,70
MEE572,2016,ENG1203057,1
MEE512,2016,ENG1203057,30
PRE572,2016,ENG1203057,50
MEE582,2016,ENG1203057,0
MEE506,2016,ENG1203057,70
MEE522,2016,ENG1203057,21
MTH123,2012,ENG1203057,68
CHM124,2012,ENG1203057,63
MTH125,2012,ENG1203057,70
PHY124,2012,ENG1203057,56
GST123,2012,ENG1203057,72
GST121,2012,ENG1203057,98
GST122,2012,ENG1203057,90
PHY109,2012,ENG1203057,40
MEE211,2013,ENG1203057,37
MEE221,2013,ENG1203057,30
ENS211,2013,ENG1203057,40
CVE211,2013,ENG1203057,74
PRE211,2013,ENG1203057,60
ELA201,2013,ENG1203057,45
EEE211,2013,ENG1203057,77
ECP281,2013,ENG1203057,63
EEE212,2013,ENG1203057,51
GST112,2017,ENG1708917,68
GST112,2017,ENG1704291,60
GST112,2017,ENG1704292,50
GST112,2017,ENG1709336,46
GST112,2017,ENG1704293,48
GST112,2017,ENG1704294,70
GST112,2017,ENG1704295,68
GST112,2017,ENG1704296,70
GST112,2017,ENG1708918,72
GST112,2017,ENG1704297,82
GST112,2017,ENG1704298,70
GST112,2017,ENG1704299,52
GST112,2017,ENG1704300,78
GST112,2017,ENG1704301,54
GST112,2017,ENG1704302,70
GST112,2017,ENG1704303,78
GST112,2017,ENG1704304,58
GST112,2017,ENG1609424,70
GST112,2017,ENG1704305,68
GST112,2017,ENG1704306,70
GST112,2017,ENG1704307,48
GST112,2017,ENG1704308,70
GST112,2017,ENG1704309,76
GST112,2017,ENG1704310,72
GST112,2017,ENG1704311,80
GST112,2017,ENG1704312,88
GST112,2017,ENG1704313,70
GST112,2017,ENG1704314,52
GST112,2017,ENG1704315,58
GST112,2017,ENG1704316,68
GST112,2017,ENG1704317,88
GST112,2017,ENG1704318,72
GST112,2017,ENG1704319,70
GST112,2017,ENG1704320,68
GST112,2017,ENG1704321,70
GST112,2017,ENG1704322,66
GST112,2017,ENG1704323,76
GST112,2017,ENG1704324,54
GST112,2017,ENG1704325,70
GST112,2017,ENG1704326,68
GST112,2017,ENG1704327,76
GST112,2017,ENG1704328,46
GST112,2017,ENG1704329,70
GST112,2017,ENG1704330,82
GST112,2017,ENG1704331,60
GST112,2017,ENG1704332,70
GST112,2017,ENG1704333,50
GST112,2017,ENG1704334,70
GST112,2017,ENG1704335,70
GST112,2017,ENG1704336,70
GST112,2017,ENG1303678,52
GST112,2017,ENG1704337,70
GST112,2017,ENG1704338,70
GST112,2017,ENG1704339,60
GST112,2017,ENG1704340,72
GST112,2017,ENG1704341,60
GST112,2017,ENG1704342,82
GST112,2017,ENG1704343,76
GST112,2017,ENG1704344,76
GST112,2017,ENG1704345,80
GST112,2017,ENG1704346,70
GST112,2017,ENG1704347,52
GST112,2017,ENG1704348,60
GST112,2017,ENG1709534,48
GST112,2017,ENG1704349,82
GST112,2017,ENG1704350,64
GST112,2017,ENG1704351,78
GST112,2017,ENG1704352,68
GST112,2017,ENG1704353,90
GST112,2017,ENG1704141,70
GST112,2017,ENG1704354,66
GST112,2017,ENG1704355,74
GST112,2017,ENG1704356,70
GST112,2017,ENG1704357,74
GST112,2017,ENG1704358,70
PHY111,2017,ENG1704255,48
PHY111,2017,ENG1704256,55
PHY111,2017,ENG1704257,58
PHY111,2017,ENG1704258,58
PHY111,2017,ENG1704259,53
PHY111,2017,ENG1708911,60
PHY111,2017,ENG1708912,45
PHY111,2017,ENG1704260,60
PHY111,2017,ENG1704261,55
PHY111,2017,ENG1604215,23
PHY111,2017,ENG1704262,65
PHY111,2017,ENG1704263,70
PHY111,2017,ENG1704264,45
PHY111,2017,ENG1704265,58
PHY111,2017,ENG1704266,63
PHY111,2017,ENG1704267,68
PHY111,2017,ENG1708913,48
PHY111,2017,ENG1704268,60
PHY111,2017,ENG1704269,45
PHY111,2017,ENG1709337,60
PHY111,2017,ENG1708914,53
PHY111,2017,ENG1704270,58
PHY111,2017,ENG1704271,58
PHY111,2017,ENG1704272,60
PHY111,2017,ENG1704273,65
PHY111,2017,ENG1704274,55
PHY111,2017,ENG1704275,60
PHY111,2017,ENG1704276,48
PHY111,2017,ENG1704277,58
PHY111,2017,ENG1704278,45
PHY111,2017,ENG1704279,60
PHY111,2017,ENG1704280,60
PHY111,2017,ENG1704281,45
PHY111,2017,ENG1704282,53
PHY111,2017,ENG1704284,70
PHY111,2017,ENG1704285,85
PHY111,2017,ENG1704286,68
PHY111,2017,ENG1704287,55
PHY111,2017,ENG1704288,45
PHY111,2017,ENG1709535,53
PHY111,2017,ENG1704289,58
PHY111,2017,ENG1704290,55
PHY111,2017,ENG1604237,45
PHY111,2017,ENG1708917,63
PHY111,2017,ENG1704292,48
PHY111,2017,ENG1709336,45
PHY111,2017,ENG1704293,45
PHY111,2017,ENG1704294,45
PHY111,2017,ENG1704295,70
PHY111,2017,ENG1704296,65
PHY111,2017,ENG1708918,63
PHY111,2017,ENG1307618,50
PHY111,2017,ENG1704297,45
PHY111,2017,ENG1704298,63
PHY111,2017,ENG1704299,53
PHY111,2017,ENG1704300,45
PHY111,2017,ENG1704302,53
PHY111,2017,ENG1704303,45
PHY111,2017,ENG1609424,45
PHY111,2017,ENG1704305,75
PHY111,2017,ENG1704306,45
PHY111,2017,ENG1704307,55
PHY111,2017,ENG1704308,45
PHY111,2017,ENG1704309,50
PHY111,2017,ENG1704310,58
PHY111,2017,ENG1704311,75
PHY111,2017,ENG1704312,68
PHY111,2017,ENG1604258,25
PHY111,2017,ENG1608892,25
PHY111,2017,ENG1704313,58
PHY111,2017,ENG1704315,63
PHY111,2017,ENG1704316,45
PHY111,2017,ENG1704317,63
PHY111,2017,ENG1704318,68
PHY111,2017,ENG1704319,75
PHY111,2017,ENG1704320,68
PHY111,2017,ENG1604263,45
PHY111,2017,ENG1704321,55
PHY111,2017,ENG1704322,58
PHY111,2017,ENG1704323,58
PHY111,2017,ENG1704324,45
PHY111,2017,ENG1704325,55
PHY111,2017,ENG1704326,65
PHY111,2017,ENG1704327,58
PHY111,2017,ENG1704328,28
PHY111,2017,ENG1704329,58
PHY111,2017,ENG1704330,68
PHY111,2017,ENG1704332,50
PHY111,2017,ENG1704333,70
PHY111,2017,ENG1704334,60
PHY111,2017,ENG1704336,75
PHY111,2017,ENG1704337,68
PHY111,2017,ENG1704338,75
PHY111,2017,ENG1704339,53
PHY111,2017,ENG1704340,45
PHY111,2017,ENG1704341,45
PHY111,2017,ENG1704342,70
PHY111,2017,ENG1704343,45
PHY111,2017,ENG1704344,45
PHY111,2017,ENG1704345,60
PHY111,2017,ENG1704346,63
PHY111,2017,ENG1704347,78
PHY111,2017,ENG1704348,45
PHY111,2017,ENG1704349,65
PHY111,2017,ENG1704350,65
MEE551,2017,ENG1407006,77
MEE551,2017,ENG1407007,58
MEE551,2017,ENG1407008,55
MEE551,2017,ENG1407017,38
MEE551,2017,ENG1407357,66
MEE521,2016,ENG1203126,71
MEE505,2016,ENG1203126,50
MEE501,2016,ENG1203126,78
PRE211,2018,ENG1704319,52
PRE211,2018,ENG1704320,71
PRE211,2018,ENG1704321,65
PRE211,2018,ENG1704322,58
PRE211,2018,ENG1704323,70
PRE211,2018,ENG1704324,55
PRE211,2018,ENG1704325,45
PRE211,2018,ENG1704326,78
PRE211,2018,ENG1704327,68
PRE211,2018,ENG1704328,57
PRE211,2018,ENG1704329,45
PRE211,2018,ENG1704330,92
PRE211,2018,ENG1704332,45
PRE211,2018,ENG1704334,60
PRE211,2018,ENG1704335,45
PRE211,2018,ENG1704336,66
PRE211,2018,ENG1704337,22
PRE211,2018,ENG1704338,45
PRE211,2018,ENG1704339,64
PRE211,2018,ENG1704340,55
PRE211,2018,ENG1704341,61
PRE211,2018,ENG1704342,48
PRE211,2018,ENG1704345,49
PRE211,2018,ENG1704346,76
PRE211,2018,ENG1704348,19
PRE211,2018,ENG1704349,66
PRE211,2018,ENG1704350,45
PRE211,2018,ENG1704351,65
PRE211,2018,ENG1704352,50
PRE211,2018,ENG1704353,45
PRE211,2018,ENG1704354,27
PRE211,2018,ENG1704355,54
PRE211,2018,ENG1704356,66
PRE211,2018,ENG1704357,46
PRE211,2018,ENG1704480,45
PRE211,2018,ENG1704515,52
PRE211,2018,ENG1707195,56
PRE211,2018,ENG1707206,45
PRE211,2018,ENG1707334,51
PRE211,2018,ENG1707690,47
PRE211,2018,ENG1707713,45
PRE211,2018,ENG1707716,45
PRE211,2018,ENG1707808,65
PRE211,2018,ENG1707835,70
PRE211,2018,ENG1707848,71
PRE211,2018,ENG1707865,62
PRE211,2018,ENG1707916,62
PRE211,2018,ENG1707947,52
PRE211,2018,ENG1707953,45
PRE211,2018,ENG1708897,21
PRE211,2018,ENG1708911,47
PRE211,2018,ENG1708912,56
PRE211,2018,ENG1708913,45
PRE211,2018,ENG1708914,45
PRE211,2018,ENG1708915,23
PRE211,2018,ENG1708916,55
PRE211,2018,ENG1708917,45
PRE211,2018,ENG1708918,51
PRE211,2018,ENG1709337,55
PRE211,2018,ENG1709339,52
PRE211,2018,ENG1709669,65
PRE211,2018,ENG1709712,45
PRE211,2018,ENG1709779,45
PRE211,2018,ENG1805339,70
PRE211,2018,ENG1805341,45
PRE211,2018,ENG1805342,57
PRE211,2018,ENG1805409,45
PRE211,2018,ENG1805414,76
PRE211,2018,ENG1805426,65
PRE211,2018,ENG1805429,65
PRE211,2018,ENG1805433,58
PRE211,2018,ENG1805435,45
PRE211,2018,ENG1805448,45
PRE211,2018,ENG1805452,64
PRE211,2018,ENG1805457,62
PRE211,2018,ENG1810523,65
PRE211,2018,ENG1810526,58
UBT400,2017,ENG1403744,78
UBT400,2017,ENG1403746,71
UBT400,2017,ENG1403748,70
UBT400,2017,ENG1403565,80
UBT400,2017,ENG1403749,72
UBT400,2017,ENG1403750,65
UBT400,2017,ENG1403909,62
UBT400,2017,ENG1507779,63
UBT400,2017,ENG1403753,93
UBT400,2017,ENG1403756,77
UBT400,2017,ENG1403754,77
UBT400,2017,ENG1503883,52
UBT400,2017,ENG1403758,78
UBT400,2017,ENG1403819,78
UBT400,2017,ENG1403759,84
UBT400,2017,ENG1403760,79
UBT400,2017,ENG1403761,78
UBT400,2017,ENG1403762,75
UBT400,2017,ENG1407001,78
UBT400,2017,ENG1303682,61
UBT400,2017,ENG1403765,87
UBT400,2017,ENG1403768,78
UBT400,2017,ENG1407010,74
UBT400,2017,ENG1403769,71
UBT400,2017,ENG1403770,53
UBT400,2017,ENG1403771,71
UBT400,2017,ENG1403772,68
UBT400,2017,ENG1305459,79
UBT400,2017,ENG1403733,78
UBT400,2017,ENG1403734,80
UBT400,2017,ENG1403737,83
UBT400,2017,ENG1403738,81
UBT400,2017,ENG1406990,79
UBT400,2017,ENG1406991,75
UBT400,2017,ENG1403783,79
UBT400,2017,ENG1403775,75
UBT400,2017,ENG1002562,75
UBT400,2017,ENG1403777,77
UBT400,2017,ENG1403778,60
UBT400,2017,ENG1406995,77
UBT400,2017,ENG1403779,75
UBT400,2017,ENG1403780,71
UBT400,2017,ENG1403781,95
UBT400,2017,ENG1403822,95
UBT400,2017,ENG1403784,88
UBT400,2017,ENG1403785,77
UBT400,2017,ENG1406996,67
UBT400,2017,ENG1403821,76
UBT400,2017,ENG1403787,82
UBT400,2017,ENG1403788,74
UBT400,2017,ENG1403789,73
UBT400,2017,ENG1507784,77
UBT400,2017,ENG1403816,56
UBT400,2017,ENG1403799,76
UBT400,2017,ENG1403793,70
UBT400,2017,ENG1403800,68
UBT400,2017,ENG1507785,70
UBT400,2017,ENG1403801,71
UBT400,2017,ENG1403804,78
UBT400,2017,ENG1403807,76
UBT400,2017,ENG1403808,82
UBT400,2017,ENG1407018,74
UBT400,2017,ENG1403809,71
UBT400,2017,ENG1403802,71
UBT400,2017,ENG1406998,86
UBT400,2017,ENG1403803,66
UBT400,2017,ENG1403805,77
UBT400,2017,ENG1508633,77
UBT400,2017,ENG1508358,75
UBT400,2017,ENG1407005,60
UBT400,2017,ENG1403929,77
UBT400,2017,ENG1403795,65
UBT400,2017,ENG1403796,78
UBT400,2017,ENG1407009,67
UBT400,2017,ENG1403798,92
UBT400,2017,ENG1403774,92
UBT400,2017,ENG1407012,89
UBT400,2017,ENG1403790,85
UBT400,2017,ENG1403813,70
UBT400,2017,ENG1407356,70
UBT400,2017,ENG1403812,64
UBT400,2017,ENG1403820,62
UBT400,2017,ENG1403782,85
UBT400,2017,ENG1407013,89
UBT400,2017,ENG1407004,89
UBT400,2017,ENG1403818,88
UBT400,2017,ENG1507781,89
UBT400,2017,ENG1407014,91
UBT400,2017,ENG1303655,79
UBT400,2017,ENG1403815,73
UBT400,2017,ENG1407002,81
UBT400,2017,ENG1303667,73
UBT400,2017,ENG1503924,78
MTH110,2016,ENG1607674,45
MTH112,2016,ENG1607674,85
CHM111,2016,ENG1607674,64
PHY111,2016,ENG1607674,68
PHY113,2016,ENG1607674,60
GST111,2016,ENG1607674,54
GST112,2016,ENG1607674,68
MTH123,2016,ENG1607674,50
MTH125,2016,ENG1607674,46
CHM122,2016,ENG1607674,64
CHM124,2016,ENG1607674,60
PHY109,2016,ENG1607674,47
PHY124,2016,ENG1607674,66
GST121,2016,ENG1607674,80
GST122,2016,ENG1607674,80
GST123,2016,ENG1607674,76
MTH110,2016,ENG1607666,68
MTH112,2016,ENG1607666,78
CHM111,2016,ENG1607666,57
PHY111,2016,ENG1607666,78
PHY113,2016,ENG1607666,72
GST111,2016,ENG1607666,72
GST112,2016,ENG1607666,62
MTH123,2016,ENG1607666,52
MTH125,2016,ENG1607666,58
CHM122,2016,ENG1607666,62
CHM124,2016,ENG1607666,58
PHY109,2016,ENG1607666,47
PHY124,2016,ENG1607666,74
GST121,2016,ENG1607666,78
GST122,2016,ENG1607666,80
